idmng,hh_trimestre,superviseur,dr,cons,num_men,statut,tirage,ech_adresse,nb_eligible,completude_menage
1422010500050005001,2025T1,SP0112,142201050005,00050,01,COMPLET,Remplaçant,À DROITE,,ménage et individus complet
1422010400180006701,2025T1,SP0112,142201040018,00067,01,COMPLET,Tiré,TEMENTO,,ménage et individus complet
1422010400180004501,2025T1,SP0112,142201040018,00045,01,COMPLET,Tiré,SARE SEYNI DIALLO(SARE DEMBA NAO),,ménage et individus complet
1422010400180002801,2025T1,SP0112,142201040018,00028,01,COMPLET,Tiré,SARE SEYNI DIALLO(SARE DEMBA NAWO),,ménage et individus complet
1422010400180005901,2025T1,SP0112,142201040018,00059,01,COMPLET,Tiré,SARE SEYNI DIALLO( SARE DEMBA NAO),,ménage et individus complet
1422010500050006702,2025T1,SP0112,142201050005,00067,02,COMPLET,Tiré,À DROITE,,ménage et individus complet
1422010400180001401,2025T1,SP0112,142201040018,00014,01,COMPLET,Tiré,KANDEMBA,,ménage et individus complet
1422010400180002001,2025T1,SP0112,142201040018,00020,01,COMPLET,Tiré,KANDEMBA,,ménage et individus complet
1412010400080000301,2025T1,SP0112,141201040008,00003,01,COMPLET,Tiré,KARANTABA UCI,,ménage et individus complet
1412010400080000701,2025T1,SP0112,141201040008,00007,01,COMPLET,Tiré,KARANTABA UC I et UC II,,ménage et individus complet
1422010400180004901,2025T1,SP0112,142201040018,00049,01,COMPLET,Tiré,SARE SEYNI DIALLO(SARE DEMBA NAO),,ménage et individus complet
1412010400080004701,2025T1,SP0112,141201040008,00047,01,COMPLET,Tiré,SOUCOUTOTO (SEFA SOUCOUTOTO),,ménage et individus complet
1422010500050005801,2025T1,SP0112,142201050005,00058,01,COMPLET,Tiré,GAUCHE,,ménage et individus complet
1422010500050004601,2025T1,SP0112,142201050005,00046,01,COMPLET,Tiré,MAISON,,ménage et individus complet
1412010400080004501,2025T1,SP0112,141201040008,00045,01,COMPLET,Tiré,SOUCOUTOTO (SEFA SOUCOUTOTO),,ménage et individus complet
1422010400180003801,2025T1,SP0112,142201040018,00038,01,COMPLET,Tiré,BÂTIMENT SITUÉ À GAUCHE,,ménage et individus complet
1412010400080001201,2025T1,SP0112,141201040008,00012,01,COMPLET,Tiré,KARANTABA UC I ET UC II,,ménage et individus complet
1412010400080006301,2025T1,SP0112,141201040008,00063,01,COMPLET,Tiré,SOUCOUTOTO ( SEFA SOUCOUTOTO),,ménage et individus complet
1212010300010000401,2025T1,SP0105,121201030001,00004,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1212010300010002401,2025T1,SP0105,121201030001,00024,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1221010000030009201,2025T1,SP0105,122101000003,00092,01,COMPLET,Tiré,GADGA               UPT839d9708-3e39-4eea-bcce-e854c3008463,,ménage et individus complet
1212010300010005101,2025T1,SP0105,121201030001,00051,01,COMPLET,Tiré,thialen,,ménage et individus complet
1221010000030006501,2025T1,SP0105,122101000003,00065,01,COMPLET,Tiré,GADGA,,ménage et individus complet
1221010000040006601,2025T1,SP0105,122101000004,00066,01,COMPLET,Remplaçant,GADGA,,ménage et individus complet
1212010300010004501,2025T1,SP0105,121201030001,00045,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1221010000030008401,2025T1,SP0105,122101000003,00084,01,COMPLET,Tiré,GADGA,,ménage et individus complet
1221010000030007601,2025T1,SP0105,122101000003,00076,01,COMPLET,Tiré,GADGA               UPTd98c1606-9e7f-4cc9-959e-86a3c158f4c0,,ménage et individus complet
1212010300010001002,2025T1,SP0105,121201030001,00010,02,COMPLET,Tiré,THALENE,,ménage et individus complet
1221010000030007901,2025T1,SP0105,122101000003,00079,01,COMPLET,Tiré,UPTc7b58230-803d-43f2-9c27-3fadef647825,,ménage et individus complet
1212010300010003501,2025T1,SP0105,121201030001,00035,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1221010000030002708,2025T1,SP0105,122101000003,00027,08,COMPLET,Tiré,escale gadga,,ménage et individus complet
1212010300010006101,2025T1,SP0105,121201030001,00061,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1212010300010003001,2025T1,SP0105,121201030001,00030,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1212010300010001501,2025T1,SP0105,121201030001,00015,01,COMPLET,Tiré,H1 THIALEN,,ménage et individus complet
1221010000030001701,2025T1,SP0105,122101000003,00017,01,COMPLET,Tiré,GADGA,,ménage et individus complet
1221010000040002302,2025T1,SP0105,122101000004,00023,02,Déménagé,Tiré,GADGA,,
1221010000030004701,2025T1,SP0105,122101000003,00047,01,COMPLET,Tiré,Escale/GADGA,,ménage et individus complet
1221010000030002501,2025T1,SP0105,122101000003,00025,01,COMPLET,Tiré,GADGA,,ménage et individus complet
1221010000030003902,2025T1,SP0105,122101000003,00039,02,COMPLET,Tiré,ESCALE/GADEGA,,ménage et individus complet
1221010000030000601,2025T1,SP0105,122101000003,00006,01,COMPLET,Tiré,GADGA,,ménage et individus complet
1212010300010004603,2025T1,SP0105,121201030001,00046,03,COMPLET,Tiré,thialenne,,ménage et individus complet
1212010300010003801,2025T1,SP0105,121201030001,00038,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1212010300010002701,2025T1,SP0105,121201030001,00027,01,COMPLET,Tiré,H1 THIALEN,,ménage et individus complet
1212010300010004901,2025T1,SP0105,121201030001,00049,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1212010300010005602,2025T1,SP0105,121201030001,00056,02,COMPLET,Tiré,thialen,,ménage et individus complet
1212010300010000201,2025T1,SP0105,121201030001,00002,01,COMPLET,Tiré,H1 THIALLENE,,ménage et individus complet
1212010300010000801,2025T1,SP0105,121201030001,00008,01,COMPLET,Tiré,GAUCHE,,ménage et individus complet
1212010300010005401,2025T1,SP0105,121201030001,00054,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
1221010000030005601,2025T1,SP0105,122101000003,00056,01,COMPLET,Tiré,GADGA,,ménage et individus complet
1212010300010002201,2025T1,SP0105,121201030001,00022,01,COMPLET,Tiré,H1 THIALENE,,ménage et individus complet
0932010200110000601,2025T1,SP0104,093201020011,00006,01,COMPLET,Tiré,ndonguene,,ménage et individus complet
0912030300150002901,2025T1,SP0104,091203030015,00029,01,COMPLET,Tiré,SEUL,,ménage et individus complet
0932010200110003301,2025T1,SP0104,093201020011,00033,01,COMPLET,Remplaçant,peulga,,ménage et individus complet
0932010200110000802,2025T1,SP0104,093201020011,00008,02,COMPLET,Tiré,À GAUCHE,,ménage et individus complet
093201020011N010201,2025T1,SP0104,093201020011,N0102,01,COMPLET,Tiré,PEULGHA,,ménage et individus complet
0912030300150004001,2025T1,SP0104,091203030015,00040,01,COMPLET,Tiré,ndione thiogone,,ménage et individus complet
0912030300150000602,2025T1,SP0104,091203030015,00006,02,COMPLET,Tiré,A DROITE,,ménage et individus complet
0932010200110000901,2025T1,SP0104,093201020011,00009,01,COMPLET,Tiré,À DROITE,,ménage et individus complet
0932010200110001802,2025T1,SP0104,093201020011,00018,02,COMPLET,Tiré,darou sourang,,ménage et individus complet
0932010200110002101,2025T1,SP0104,093201020011,00021,01,COMPLET,Tiré,darou sourang,,ménage et individus complet
0912030300150002502,2025T1,SP0104,091203030015,00025,02,COMPLET,Tiré,A DROITE,,ménage et individus complet
0932010200110001701,2025T1,SP0104,093201020011,00017,01,COMPLET,Tiré,NULL,,ménage et individus complet
0932010200110002601,2025T1,SP0104,093201020011,00026,01,COMPLET,Tiré,PEULH GA,,ménage et individus complet
0912030300150000201,2025T1,SP0104,091203030015,00002,01,COMPLET,Tiré,SEUL,,ménage et individus complet
0932010200110001401,2025T1,SP0104,093201020011,00014,01,COMPLET,Tiré,A DROITE,,ménage et individus complet
0912030300150004603,2025T1,SP0104,091203030015,00046,03,COMPLET,Tiré,NDIONETHIOGOM,,ménage et individus complet
0932010200110002204,2025T1,SP0104,093201020011,00022,04,COMPLET,Tiré,darou sourang,,ménage et individus complet
0912030300150002001,2025T1,SP0104,091203030015,00020,01,COMPLET,Tiré,KODOU,,ménage et individus complet
093201020011N000201,2025T1,SP0104,093201020011,N0002,01,COMPLET,Tiré,peulga,,ménage et individus complet
0932010200110000401,2025T1,SP0104,093201020011,00004,01,COMPLET,Tiré,NDONGUENE,,ménage et individus complet
0912030300150004201,2025T1,SP0104,091203030015,00042,01,COMPLET,Tiré,UNIQUE,,ménage et individus complet
0912030300150000901,2025T1,SP0104,091203030015,00009,01,COMPLET,Tiré,tindide,,ménage et individus complet
0912030300150004006,2025T1,SP0104,091203030015,00040,06,COMPLET,Tiré,NDIONETHIOGOM,,ménage et individus complet
0932010200110001503,2025T1,SP0104,093201020011,00015,03,COMPLET,Tiré,A DROITE,,ménage et individus complet
0912030300150000801,2025T1,SP0104,091203030015,00008,01,COMPLET,Tiré,tindide,,ménage et individus complet
0912030300150005001,2025T1,SP0104,091203030015,00050,01,COMPLET,Tiré,SEUL,,ménage et individus complet
0932010200110003001,2025T1,SP0104,093201020011,00030,01,Déménagé,Tiré,SEUL,,
0912030300150001201,2025T1,SP0104,091203030015,00012,01,COMPLET,Tiré,SEUL,,ménage et individus complet
0912030300150001401,2025T1,SP0104,091203030015,00014,01,COMPLET,Tiré,SEUL,,ménage et individus complet
0932010200110001101,2025T1,SP0104,093201020011,00011,01,COMPLET,Tiré,DAROU SOURANG,,ménage et individus complet
0932010200110002002,2025T1,SP0104,093201020011,00020,02,COMPLET,Tiré,NULL,,ménage et individus complet
0932010200110000201,2025T1,SP0104,093201020011,00002,01,COMPLET,Tiré,ndonguene,,ménage et individus complet
0932010200110003401,2025T1,SP0104,093201020011,00034,01,COMPLET,Tiré,PEULGHA,,ménage et individus complet
0912030300150003201,2025T1,SP0104,091203030015,00032,01,COMPLET,Tiré,A DROITE,,ménage et individus complet
0912030300150003401,2025T1,SP0104,091203030015,00034,01,COMPLET,Tiré,SASSEME,,ménage et individus complet
0912030300150002302,2025T1,SP0104,091203030015,00023,02,COMPLET,Tiré,kodou,,ménage et individus complet
0912030300150000805,2025T1,SP0104,091203030015,00008,05,COMPLET,Tiré,tindide,,ménage et individus complet
0312010100170004801,2025T1,SP0103,031201010017,00048,01,COMPLET,Remplaçant,KEUR OUSMANE KANE,,ménage et individus complet
0312030200010001506,2025T1,SP0103,031203020001,00015,06,COMPLET,Tiré,NDONDOL SESSENE,,ménage et individus complet
0312020400250001801,2025T1,SP0103,031202040025,00018,01,COMPLET,Tiré,mbafaye,,ménage et individus complet
0312030200010005204,2025T1,SP0103,031203020001,00052,04,COMPLET,Tiré,ndoldol wolof,,ménage et individus complet
0312030200010000101,2025T1,SP0103,031203020001,00001,01,COMPLET,Tiré,NDONDOL SESSENE,,ménage et individus complet
0312010100170001101,2025T1,SP0103,031201010017,00011,01,COMPLET,Tiré,DJILIWENE,,ménage et individus complet
0312030200010000701,2025T1,SP0103,031203020001,00007,01,COMPLET,Tiré,NDONDOL SESSSENE,,ménage et individus complet
0312010100170000501,2025T1,SP0103,031201010017,00005,01,COMPLET,Tiré,DJILIWENE,,ménage et individus complet
0312030200010005601,2025T1,SP0103,031203020001,00056,01,COMPLET,Tiré,NDONDOL S,,ménage et individus complet
0312020400250003401,2025T1,SP0103,031202040025,00034,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312020400250003101,2025T1,SP0103,031202040025,00031,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312010100170001801,2025T1,SP0103,031201010017,00018,01,COMPLET,Tiré,DJILIWENE,,ménage et individus complet
0312010100170004101,2025T1,SP0103,031201010017,00041,01,COMPLET,Tiré,KEUR OUSMANE KANE,,ménage et individus complet
0312030200010006102,2025T1,SP0103,031203020001,00061,02,COMPLET,Tiré,NDONDOL WOLOF,,ménage et individus complet
0312030200010003402,2025T1,SP0103,031203020001,00034,02,COMPLET,Tiré,ndolndol wolof,,ménage et individus complet
0312010100170005601,2025T1,SP0103,031201010017,00056,01,COMPLET,Tiré,KEUR SAMBA YACINE (TAIBA),,ménage et individus complet
0312020400250007101,2025T1,SP0103,031202040025,00071,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312010100170006601,2025T1,SP0103,031201010017,00066,01,COMPLET,Tiré,KEUR SAMBA YACINE (TAIBA),,ménage et individus complet
0312010100170003301,2025T1,SP0103,031201010017,00033,01,COMPLET,Tiré,KEUR OUSMANE KANE,,ménage et individus complet
0312010100170006101,2025T1,SP0103,031201010017,00061,01,COMPLET,Tiré,KEUR SAMBA YACINE (TAIBA),,ménage et individus complet
0312030200010006703,2025T1,SP0103,031203020001,00067,03,COMPLET,Tiré,NDONDOL WOLOF,,ménage et individus complet
0312020400250004201,2025T1,SP0103,031202040025,00042,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312030200010002702,2025T1,SP0103,031203020001,00027,02,COMPLET,Tiré,NDONDOL SESSENE,,ménage et individus complet
0312010100170002602,2025T1,SP0103,031201010017,00026,02,COMPLET,Tiré,À L'ENTRÉE À GAUCHE,,ménage et individus complet
0312010100170006902,2025T1,SP0103,031201010017,00069,02,COMPLET,Tiré,KEUR SAMBA YACINE (TAIBA),,ménage et individus complet
0312030200010001610,2025T1,SP0103,031203020001,00016,10,COMPLET,Tiré,NDONDOL WOLOF,,ménage et individus complet
0312010100170002901,2025T1,SP0103,031201010017,00029,01,COMPLET,Tiré,KEUR OUSMANE KANE,,ménage et individus complet
0312010100170003701,2025T1,SP0103,031201010017,00037,01,COMPLET,Tiré,KEUR OUSMANE KANE,,ménage et individus complet
0312030200010008003,2025T1,SP0103,031203020001,00080,03,COMPLET,Tiré,MEME BATIMENT,,ménage et individus complet
0312020400250000901,2025T1,SP0103,031202040025,00009,01,COMPLET,Tiré,mbafaye,,ménage et individus complet
0312020400250006401,2025T1,SP0103,031202040025,00064,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312030200010007201,2025T1,SP0103,031203020001,00072,01,COMPLET,Tiré,Ndondol Wolof,,ménage et individus complet
0312020400250006201,2025T1,SP0103,031202040025,00062,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312010100170005201,2025T1,SP0103,031201010017,00052,01,COMPLET,Tiré,KEUR SAMBA YACINE (TAIBA),,ménage et individus complet
0312030200010004401,2025T1,SP0103,031203020001,00044,01,COMPLET,Tiré,ndolndol wolof,,ménage et individus complet
0312030200010008501,2025T1,SP0103,031203020001,00085,01,PARTIEL,Tiré,NDONDOL WOLOF,,
0312020400250008101,2025T1,SP0103,031202040025,00081,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312020400250006801,2025T1,SP0103,031202040025,00068,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312020400250005401,2025T1,SP0103,031202040025,00054,01,COMPLET,Tiré,mbafaye,,ménage et individus complet
0312020400250003801,2025T1,SP0103,031202040025,00038,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312030200010007607,2025T1,SP0103,031203020001,00076,07,COMPLET,Remplaçant,NIVEAU 1 A DROITE,,ménage et individus complet
0312010100170000102,2025T1,SP0103,031201010017,00001,02,COMPLET,Tiré,A GAUCHE,,ménage et individus complet
0312020400250001301,2025T1,SP0103,031202040025,00013,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312010100170001402,2025T1,SP0103,031201010017,00014,02,COMPLET,Tiré,NDJILIWENE,,ménage et individus complet
0312010100170002001,2025T1,SP0103,031201010017,00020,01,COMPLET,Remplaçant,DJILIWENE,,ménage et individus complet
0312020400250002001,2025T1,SP0103,031202040025,00020,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312020400250002701,2025T1,SP0103,031202040025,00027,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312010100170005101,2025T1,SP0103,031201010017,00051,01,COMPLET,Tiré,KEUR SAMBA YACINE (TAIBA),,ménage et individus complet
0312030200010003001,2025T1,SP0103,031203020001,00030,01,COMPLET,Tiré,ndoldol wolof,,ménage et individus complet
0312030200010001318,2025T1,SP0103,031203020001,00013,18,COMPLET,Tiré,NDONDOL SESSENE,,ménage et individus complet
0312030200010006307,2025T1,SP0103,031203020001,00063,07,COMPLET,Tiré,MEME BATIMENT,,ménage et individus complet
0312020400250005801,2025T1,SP0103,031202040025,00058,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312020400250004501,2025T1,SP0103,031202040025,00045,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
0312030200010004503,2025T1,SP0103,031203020001,00045,03,COMPLET,Tiré,ndoldol wolof,,ménage et individus complet
0312020400250000501,2025T1,SP0103,031202040025,00005,01,COMPLET,Tiré,MBAFAYE,,ménage et individus complet
112201060006F000601,2025T1,SP0110,112201060006,F0006,01,COMPLET,Tiré,WAOUNDE1,,ménage et individus complet
1122010600060001301,2025T1,SP0110,112201060006,00013,01,COMPLET,Tiré,DAROU SALAM,,ménage et individus complet
1122010600060002601,2025T1,SP0110,112201060006,00026,01,COMPLET,Tiré,WAOUNDE1,,ménage et individus complet
1122010600060004701,2025T1,SP0110,112201060006,00047,01,COMPLET,Tiré,WAOUNDE1,,ménage et individus complet
1122010600060002301,2025T1,SP0110,112201060006,00023,01,COMPLET,Tiré,WAOUNDE1,,ménage et individus complet
1122010600060005101,2025T1,SP0110,112201060006,00051,01,COMPLET,Tiré,WAOUNDE1,,ménage et individus complet
1122010600060003002,2025T1,SP0110,112201060006,00030,02,COMPLET,Tiré,DAROU SALAM,,ménage et individus complet
1122010600060000303,2025T1,SP0110,112201060006,00003,03,COMPLET,Tiré,WAOUNDE,,ménage et individus complet
1122010600060004301,2025T1,SP0110,112201060006,00043,01,COMPLET,Tiré,WAOUNDE1,,ménage et individus complet
112201060006S000703,2025T1,SP0110,112201060006,S0007,03,COMPLET,Tiré,Modou gouna,,ménage et individus complet
1122010600060001801,2025T1,SP0110,112201060006,00018,01,COMPLET,Tiré,WAOUNDE1,,ménage et individus complet
1122010600060002801,2025T1,SP0110,112201060006,00028,01,COMPLET,Remplaçant,WAOUNDE,,ménage et individus complet
0711020001210002902,2025T1,SP0115,071102000121,00029,02,COMPLET,Tiré,11 NOVEMBRE,,ménage et individus complet
0711020001210001101,2025T1,SP0115,071102000121,00011,01,COMPLET,Tiré,11 NOVEMBRE,,ménage et individus complet
0711020001210005901,2025T1,SP0115,071102000121,00059,01,COMPLET,Tiré,11 NOVEMBER,,ménage et individus complet
0711020001210005301,2025T1,SP0115,071102000121,00053,01,COMPLET,Tiré,11 NOVEMBER,,ménage et individus complet
0711020001210004801,2025T1,SP0115,071102000121,00048,01,COMPLET,Tiré,11 NOVEMBER,,ménage et individus complet
0711020001210000707,2025T1,SP0115,071102000121,00007,07,COMPLET,Tiré,11 NOVEMBRE,,ménage et individus complet
0711020001210002201,2025T1,SP0115,071102000121,00022,01,COMPLET,Tiré,11 NOVEMBRE,,ménage et individus complet
0711020001210000101,2025T1,SP0115,071102000121,00001,01,COMPLET,Tiré,11 NOVEMBRE,,ménage et individus complet
0711020001210003902,2025T1,SP0115,071102000121,00039,02,COMPLET,Tiré,11 NOVEMBRE,,ménage et individus complet
0711020001210000502,2025T1,SP0115,071102000121,00005,02,COMPLET,Tiré,11 NOVEMBRE,,ménage et individus complet
0711020001210003501,2025T1,SP0115,071102000121,00035,01,COMPLET,Tiré,11 NOVEMBER,,ménage et individus complet
0711020001210006501,2025T1,SP0115,071102000121,00065,01,COMPLET,Tiré,11 NOVEMBER,,ménage et individus complet
